,Año,Equipo,Nombre,Nacionalidad,Edad,Posicion,season,winner-country,winner,score,runner-up,runner-up-country,stadium,final-city,final-country,attendance,winning-way,year,winner_score,runner_up_score
664,2022,Liverpool,Marcelo Pitaluga,Brasil,19,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
665,2022,Liverpool,Liam Hughes,Irlanda del norte,20,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
666,2022,Liverpool,Harvey Davies,Inglaterra,18,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
667,2022,Liverpool,Virgil Van Dijk,Paises Bajos,30,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
668,2022,Liverpool,Ibrahima KonatÃ©,Francia,23,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
669,2022,Liverpool,Joe Gomez,Inglaterra,25,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
670,2022,Liverpool,Joel Matip,CamerÃºn ,30,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
671,2022,Liverpool,Nat Phillips,Inglaterra,25,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
672,2022,Liverpool,Sepp van den Berg,Paises Bajos,20,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
673,2022,Liverpool,Rhys Williams,Inglaterra,21,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
674,2022,Liverpool,Ben Davies,Inglaterra,26,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
675,2022,Liverpool,Billy Koumetio,Francia,19,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
676,2022,Liverpool,Jarell Quansah,Inglaterra,19,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
677,2022,Liverpool,Andrew Robertson,Escocia,28,Lateral izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
678,2022,Liverpool,Konstantinos Tsimikas,Grecia,26,Lateral izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
679,2022,Liverpool,Owen Beck,Gales,19,Lateral izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
680,2022,Liverpool,James Norris,Inglaterra,19,Lateral izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
681,2022,Liverpool,Trent Alexander-Arnold,Inglaterra,23,Lateral derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
682,2022,Liverpool,Neco Williams,Gales,21,Lateral derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
683,2022,Liverpool,Conor Bradley,Irlanda del norte,18,Lateral derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
684,2022,Liverpool,Isaac Mabaya,Zimbabue,17,Lateral derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
685,2022,Liverpool,Fabinho,Brasil,28,Mediocampista defensivo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
686,2022,Liverpool,Tyler Morton,Inglaterra,19,Mediocampista defensivo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
687,2022,Liverpool,Curtis Jones,Inglaterra,21,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
688,2022,Liverpool,Naby KeÃ¯ta ,Guinea,27,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
689,2022,Liverpool,Harvey Elliott,Inglaterra,19,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
690,2022,Liverpool,Thiago AlcÃ¡ntara,EspaÃ±a,31,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
691,2022,Liverpool,Alex Oxlade-Chamberlain,Inglaterra,28,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
692,2022,Liverpool,Jordan Henderson,Inglaterra,32,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
693,2022,Liverpool,James Milner,Inglaterra,36,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
694,2022,Liverpool,Elijah Dixon-Bonner,Inglaterra,21,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
695,2022,Liverpool,James Balagizi,Inglaterra,18,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
696,2022,Liverpool,Ben Woodburn,Gales,22,Mediocampista ofensivo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
697,2022,Liverpool,Sadio ManÃ©,Senegal,30,Extremo izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
698,2022,Liverpool,Luis DÃ­az,Colombia,25,Extremo izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
699,2022,Liverpool,Takumi Minamino,JapÃ³n,27,Extremo izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
700,2022,Liverpool,Harvey Blair,Inglaterra,18,Extremo izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
701,2022,Liverpool,Mohamed Salah,Egipto,30,Extremo derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
702,2022,Liverpool,Sheyi Ojo,Inglaterra,25,Extremo derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
703,2022,Liverpool,Kaide Gordon,Inglaterra,17,Extremo derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
704,2022,Liverpool,Melkamu Frauendorf,Alemania,18,Extremo derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
705,2022,Liverpool,Diogo Jota,Portugal,25,Delantero centro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
706,2022,Liverpool,Roberto Firmino,Brasil,30,Delantero centro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
707,2022,Liverpool,Divock Origi,Belgica,27,Delantero centro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
708,2022,Liverpool,Max Woltman,Inglaterra,18,Delantero centro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
709,2022,Real Madrid,Thibaut Courtois,Belgica,30,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
710,2022,Real Madrid,Andriy Lunin,Ucrania,23,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
711,2022,Real Madrid,Luis LÃ³pez,EspaÃ±a,21,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
712,2022,Real Madrid,Toni Fuidias,EspaÃ±a,21,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
713,2022,Real Madrid,Diego PiÃ±eiro,EspaÃ±a,18,Portero,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
714,2022,Real Madrid,Ãder MilitaÃ¶,Brasil,24,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
715,2022,Real Madrid,David Alaba,Austria,30,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
716,2022,Real Madrid,Nacho FernÃ¡ndez,EspaÃ±a,32,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
717,2022,Real Madrid,JesÃºs Vallejo,EspaÃ±a,25,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
718,2022,Real Madrid,Mario Gila,EspaÃ±a,21,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
719,2022,Real Madrid,Rafa MarÃ­n,EspaÃ±a,20,Defensa central ,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
720,2022,Real Madrid,Ferland Mendy,Francia,27,Lateral izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
721,2022,Real Madrid,Miguel GuitiÃ©rrez,EspaÃ±a,20,Lateral izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
722,2022,Real Madrid,Marcelo,Brasil,34,Lateral izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
723,2022,Real Madrid,Daniel Carvajal,EspaÃ±a,30,Lateral derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
724,2022,Real Madrid,Lucas VÃ¡zquez,EspaÃ±a,30,Lateral derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
725,2022,Real Madrid,Ãlvaro Odriozola,EspaÃ±a,26,Lateral derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
726,2022,Real Madrid,Sergio Santos,EspaÃ±a,21,Lateral derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
727,2022,Real Madrid,Casemiro,Brasil,30,Mediocampista defensivo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
728,2022,Real Madrid,Antonio Blanco,EspaÃ±a,21,Mediocampista defensivo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
729,2022,Real Madrid,Federico Valverde,Uruguay,12,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
730,2022,Real Madrid,Eduardo Camavinga,Francia,19,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
731,2022,Real Madrid,Toni Kroos,Alemania,32,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
732,2022,Real Madrid,Dani Ceballos,EspaÃ±a,25,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
733,2022,Real Madrid,Luka Modric,Croacia,36,Mediocentro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
734,2022,Real Madrid,Isco,EspaÃ±a,30,Mediocampista ofensivo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
735,2022,Real Madrid,Vinicius Junior,Brasil,21,Extremo izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
736,2022,Real Madrid,Eden Hazard,Belgica,31,Extremo izquierdo,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
737,2022,Real Madrid,Rodrygo,Brasil,21,Extremo derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
738,2022,Real Madrid,Marco Asensio,EspaÃ±a,26,Extremo derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
739,2022,Real Madrid,Gareth Bale,Gales,32,Extremo derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
740,2022,Real Madrid,Peter Federico,Republica dominicana,19,Extremo derecho,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
741,2022,Real Madrid,Karim Benzema,Francia,34,Delantero centro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
742,2022,Real Madrid,Luka Jovic,Serbia,24,Delantero centro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
743,2022,Real Madrid,Mariano DÃ­az,Republica dominicana,28,Delantero centro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
744,2022,Real Madrid,Juanmi Latasa,EspaÃ±a,21,Delantero centro,2021–22,España,Real Madrid,1–0,Liverpool,Inglaterra,Stade de France,San denis,Francia,75000,normal time,2022,1,0
745,2023,Inter Milan,AndrÃ© Onana,CamerÃºn ,27,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
746,2023,Inter Milan,Samir Handanovic,Eslovenia,30,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
747,2023,Inter Milan,Gabriel BrazÃ¤o,Brasil,22,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
748,2023,Inter Milan,Alex Cordaz,Italia,40,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
749,2023,Inter Milan,Nikolaos Botis,Grecia,19,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
750,2023,Inter Milan,Alessandro Bastoni,Italia,24,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
751,2023,Inter Milan,Milan Skriniar,Eslovaquia,28,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
752,2023,Inter Milan,Stefan de Vrij,Paises Bajos,31,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
753,2023,Inter Milan,Francesco Acerbi,Italia,35,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
754,2023,Inter Milan,Danilo D'Ambrosio,Italia,34,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
755,2023,Inter Milan,Alessandro Fontanarosa,Italia,20,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
756,2023,Inter Milan,Federico Dimarco,Italia,25,Lateral izquierdo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
757,2023,Inter Milan,Dalbert,Brasil,29,Lateral izquierdo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
758,2023,Inter Milan,Denzel Dumfries,Paises Bajos,27,Lateral derecho,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
759,2023,Inter Milan,Raoul Bellanova,Inglaterra,23,Lateral derecho,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
760,2023,Inter Milan,Matteo Darmian,Inglaterra,33,Lateral derecho,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
761,2023,Inter Milan,Mattia Zanotti,Inglaterra,20,Lateral derecho,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
762,2023,Inter Milan,Hakan Ãalhano?lu,TurquÃ­a,29,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
763,2023,Inter Milan,Marcelo Brozovic,Croacia,30,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
764,2023,Inter Milan,Kristjan Asllani,Albania,21,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
765,2023,Inter Milan,Lucien AgoumÃ©,Francia,21,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
766,2023,Inter Milan,Aleksandar Stankovic,Serbia,17,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
767,2023,Inter Milan,NicolÃ³ Barella,Italia,26,Mediocentro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
768,2023,Inter Milan,Henrikh Mkhitaryan,Armenia,34,Mediocentro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
769,2023,Inter Milan,Roberto Gagliardini,Italia,29,Mediocentro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
770,2023,Inter Milan,Ebenezer Akinsanmiro,Nigeria,18,Mediocentro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
771,2023,Inter Milan,Robin Gosens,Alemania,28,Extremo izquierdo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
772,2023,Inter Milan,ValentÃ­n Carboni,Argentina,18,Mediocampista ofensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
773,2023,Inter Milan,Issiaka Kamate,Francia,18,Extremo derecho,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
774,2023,Inter Milan,JoaquÃ­n Correa,Argentina,28,Mediocampista ofensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
775,2023,Inter Milan,Lautaro MartÃ­nez,Argentina,25,Delantero centro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
776,2023,Inter Milan,Romelu Lukaku,Belgica,30,Delantero centro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
777,2023,Inter Milan,Edin Dzeko,Bosnia,37,Delantero centro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
778,2023,Inter Milan,Eddie Salcedo,Italia,21,Delantero centro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
779,2023,Inter Milan,Dennis Curatolo,Italia,19,Delantero centro,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
780,2023,Manchester City,Ederson,Brasil,29,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
781,2023,Manchester City,Stefan Ortega,Alemania,30,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
782,2023,Manchester City,Zack Steffen,Estados unidos,28,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
783,2023,Manchester City,Scott Carson,Inglaterra,37,Portero,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
784,2023,Manchester City,RÃºben Dias,Portugal,26,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
785,2023,Manchester City,Nathan AkÃ©,Paises Bajos,28,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
786,2023,Manchester City,John Stones,Inglaterra,29,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
787,2023,Manchester City,Manuel Akanji,Suiza,27,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
788,2023,Manchester City,Aymeric Laporte,EspaÃ±a,29,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
789,2023,Manchester City,Luke Mbete,Inglaterra,19,Defensa central ,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
790,2023,Manchester City,Josh Wilson-Esbrand,Inglaterra,20,Lateral izquierdo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
791,2023,Manchester City,Benjamin Mendy,Francia,28,Lateral izquierdo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
792,2023,Manchester City,JoÃ¤o Cancelo,Portugal,29,Lateral derecho,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
793,2023,Manchester City,Rico Lewis,Inglaterra,18,Lateral derecho,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
794,2023,Manchester City,Kyle Walker-Peters,Inglaterra,33,Lateral derecho,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
795,2023,Manchester City,Rodri,EspaÃ±a,27,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
796,2023,Manchester City,Kalvin Phillips,Inglaterra,27,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
797,2023,Manchester City,MÃ¡ximo Perrone,Argentina,20,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
798,2023,Manchester City,Claudio Gomes,Francia,22,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
799,2023,Manchester City,Shea Charles,Irlanda del norte,19,Mediocampista defensivo,2022–23,Inglaterra,Manchester City,1–0,Inter Milan,Italia,Atatürk Olympic Stadium,Estanbul,Turquía,71412,normal time,2023,1,0
